variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,adaptation_index,exceeds,0.45003406360930803,0.03809091058698056,0.4119431530223275,0.04500340636093081,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,ahp_depth,exceeds,16.573501743312846,3.359445470829641,13.214056272483205,0.8286750871656423,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,ap_amplitude,exceeds,100.01163101444587,90.023464205251,9.988166809194865,2.0002326202889176,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,ap_half_width,exceeds,0.7799999999992906,0.7099999999993543,0.06999999999993634,0.05,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,baseline_voltage,exceeds,-83.95132461929322,-72.40068234827105,11.55064227102217,0.5,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,firing_regime,categorical,adapting,tonic,,,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,first_isi,exceeds,14.159999999987122,40.68999999996299,26.52999999997587,0.5999999999994543,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,first_spike_latency,exceeds,31.629999999752442,21.849999999761337,9.779999999991105,0.6325999999950489,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,last_isi,exceeds,202.1999999998161,71.55999999993492,130.63999999988118,4.043999999996322,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,mean_frequency,exceeds,12.319822594574143,18.355841090888635,6.036018496314492,0.6159911297287072,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P00_canonical,spike_count,exceeds,4.0,7.0,3.0,0.5,r-7fe8302f56856b53d535,r-adde62f41c398f7d80a4
m-wrong_channel-091a20b452,pospischil2008_lts,1,P01_baseline,baseline_voltage,exceeds,-83.95357068888346,-78.14327456410878,5.8102961247746805,0.5,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P01_baseline,steady_state_voltage,exceeds,-83.95030975341797,-63.65543526622182,20.294874487196147,0.5,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P02_weak_step,baseline_voltage,exceeds,-83.95357068888346,-78.14327456410878,5.8102961247746805,0.5,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P02_weak_step,spike_count,exceeds,0.0,1.0,1.0,0.5,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P02_weak_step,steady_state_voltage,exceeds,-74.93620969696036,-56.916664794921864,18.019544902038497,0.5,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P02_weak_step,voltage_deflection,exceeds,9.017360991923098,21.226609769186915,12.209248777263817,0.5,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P03_rheobase,rheobase,exceeds,0.038658561573663,0.006693531862577692,0.03196502971108531,0.0007731712314732601,s-3999769ed965342ea63b,s-2b717f9f08330c8b10ba
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,adaptation_index,definedness,,0.05423745783054194,,inf,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,ahp_depth,exceeds,14.597407663981116,8.515993375143935,6.0814142888371805,1.373702987670896,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,burst_count,definedness,,1.0,,inf,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,firing_regime,categorical,single_spike,tonic,,,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,first_isi,definedness,,56.169999999948914,,inf,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,first_spike_latency,exceeds,57.54999999981982,34.11999999984113,23.42999999997869,1.1509999999963965,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,last_isi,definedness,,146.0199999998672,,inf,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,mean_frequency,definedness,,10.169215750093246,,inf,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P04_step_2x,spike_count,exceeds,1.0,5.0,4.0,0.5,r-c8dafa7919f8741d136a,r-ceb8b9cd39b82fb46b15
m-wrong_channel-091a20b452,pospischil2008_lts,1,P05_long_step,adaptation_index,definedness,,0.009823969630080979,,inf,r-0e47469602e57d8257f5,r-0374aae4d776d82d30fb
m-wrong_channel-091a20b452,pospischil2008_lts,1,P05_long_step,ahp_depth,exceeds,14.078013743082678,8.301683682761123,5.7763300603215555,1.3190688934344479,r-0e47469602e57d8257f5,r-0374aae4d776d82d30fb
m-wrong_channel-091a20b452,pospischil2008_lts,1,P05_long_step,burst_count,definedness,,1.0,,inf,r-0e47469602e57d8257f5,r-0374aae4d776d82d30fb
m-wrong_channel-091a20b452,pospischil2008_lts,1,P05_long_step,firing_regime,categorical,single_spike,tonic,,,r-0e47469602e57d8257f5,r-0374aae4d776d82d30fb
m-wrong_channel-091a20b452,pospischil2008_lts,1,P05_long_step,first_isi,definedness,,93.50999999991495,,inf,r-0e47469602e57d8257f5,r-0374aae4d776d82d30fb
