variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,adaptation_index,exceeds,0.2988218828985024,0.2680047225501773,0.0308171603483251,0.029882188289850245,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,ahp_depth,exceeds,2.861194747922525,11.688496167500816,8.82730141957829,0.5,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,ap_amplitude,exceeds,88.85420990112726,82.50445556805262,6.349754333074642,1.7770841980225454,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,ap_half_width,exceeds,0.6999999999993634,0.8199999999992542,0.11999999999989086,0.05,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,first_isi,exceeds,28.06999999997447,44.31999999995969,16.24999999998522,0.5613999999994894,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,first_spike_latency,exceeds,20.749999999853287,41.289999999834606,20.53999999998132,0.5,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,last_isi,exceeds,135.97999999987638,118.13999999989261,17.839999999983775,2.7195999999975276,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,mean_frequency,exceeds,17.03113291098414,14.708586137177855,2.3225467738062857,0.8515566455492071,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P00_canonical,spike_count,exceeds,5.0,4.0,1.0,0.5,r-5171ec6a0414fa8c47f8,r-44409b16744c0ec94f4e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P03_rheobase,rheobase,exceeds,0.5606515948364182,0.5760193975821324,0.015367802745714143,0.011213031896728365,s-e75f45f43aa09d678807,s-f121d707f711c357a63c
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P04_step_2x,ahp_depth,exceeds,3.2025415878387236,11.981625254316441,8.779083666477717,1.2209928283251514,r-0c0f3a761516cf334965,r-0988fb003e45615357db
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P04_step_2x,ap_amplitude,exceeds,89.49588775782593,83.2560195934047,6.239868164421225,1.7899177551565186,r-0c0f3a761516cf334965,r-0988fb003e45615357db
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P04_step_2x,ap_half_width,exceeds,0.6999999999993634,0.8299999999992451,0.12999999999988177,0.05,r-0c0f3a761516cf334965,r-0988fb003e45615357db
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P04_step_2x,first_isi,exceeds,13.069999999988113,18.039999999983593,4.96999999999548,0.5,r-0c0f3a761516cf334965,r-0988fb003e45615357db
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P04_step_2x,first_spike_latency,exceeds,10.689999999862437,20.88999999985316,10.199999999990723,0.5,r-0c0f3a761516cf334965,r-0988fb003e45615357db
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P04_step_2x,last_isi,exceeds,28.16999999997438,37.87999999996555,9.709999999991169,0.5633999999994876,r-0c0f3a761516cf334965,r-0988fb003e45615357db
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P04_step_2x,mean_frequency,exceeds,44.11292909854356,33.492422339485124,10.620506759058436,2.205646454927178,r-0c0f3a761516cf334965,r-0988fb003e45615357db
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P04_step_2x,spike_count,exceeds,22.0,16.0,6.0,0.5,r-0c0f3a761516cf334965,r-0988fb003e45615357db
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P05_long_step,ahp_depth,exceeds,2.4773294906594145,11.387055094403358,8.909725603743944,1.1999814758247567,r-6299bd8dadd5e9592d63,r-0e91d131df66c248cbb7
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P05_long_step,ap_amplitude,exceeds,89.18265915023935,82.87628555444243,6.306373595796913,1.783653183004787,r-6299bd8dadd5e9592d63,r-0e91d131df66c248cbb7
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P05_long_step,ap_half_width,exceeds,0.6999999999993634,0.8199999999992542,0.11999999999989086,0.05,r-6299bd8dadd5e9592d63,r-0e91d131df66c248cbb7
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P05_long_step,first_isi,exceeds,21.2199999999807,31.659999999971205,10.439999999990505,0.5999999999994543,r-6299bd8dadd5e9592d63,r-0e91d131df66c248cbb7
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P05_long_step,first_spike_latency,exceeds,16.619999999857043,32.81999999984231,16.199999999985266,0.5,r-6299bd8dadd5e9592d63,r-0e91d131df66c248cbb7
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P05_long_step,last_isi,exceeds,78.13000000170541,96.57000000210792,18.440000000402506,1.5626000000341083,r-6299bd8dadd5e9592d63,r-0e91d131df66c248cbb7
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P05_long_step,mean_frequency,exceeds,14.694109182274286,11.87335773392909,2.820751448345195,0.7347054591137143,r-6299bd8dadd5e9592d63,r-0e91d131df66c248cbb7
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P05_long_step,spike_count,exceeds,29.0,23.0,6.0,0.5,r-6299bd8dadd5e9592d63,r-0e91d131df66c248cbb7
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P06_ramp,first_spike_latency,exceeds,381.69999999952506,402.629999999506,20.929999999980964,7.633999999990501,r-7054f91d1e6b5f4b29f8,r-5dde3891fe7dea48c22e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P06_ramp,mean_frequency,exceeds,30.288956646438177,23.012656961352604,7.276299685085572,1.5144478323219088,r-7054f91d1e6b5f4b29f8,r-5dde3891fe7dea48c22e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P06_ramp,spike_count,exceeds,30.0,23.0,7.0,0.5,r-7054f91d1e6b5f4b29f8,r-5dde3891fe7dea48c22e
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P09_short_pulse,ahp_depth,definedness,-1.4308354873657265,,,0.5,r-4a031cb8037cbebd46bc,r-866415d3cc534a0140cc
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P09_short_pulse,ap_amplitude,exceeds,119.13114547927412,83.06359863387407,36.06754684540006,2.3826229095854825,r-4a031cb8037cbebd46bc,r-866415d3cc534a0140cc
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P09_short_pulse,first_spike_latency,exceeds,2.1599999998701946,4.549999999868021,2.3899999999978263,0.5,r-4a031cb8037cbebd46bc,r-866415d3cc534a0140cc
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P10_paired_pulses,ap_amplitude,exceeds,119.13114547927412,83.06359863387407,36.06754684540006,2.3826229095854825,r-4a031cb8037cbebd46bc,r-866415d3cc534a0140cc
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P10_paired_pulses,first_isi,exceeds,23.09999999997899,22.229999999979782,0.8699999999992087,0.5,r-4a031cb8037cbebd46bc,r-866415d3cc534a0140cc
m-scale_capacitance-a0c243c06e,pospischil2008_rs,1,P10_paired_pulses,first_spike_latency,exceeds,2.1599999998701946,4.549999999868021,2.3899999999978263,0.5,r-4a031cb8037cbebd46bc,r-866415d3cc534a0140cc
m-scale_capacitance-a0c243c06e,pospischil2008_rs,2,P00_canonical,adaptation_index,exceeds,0.2989579287624928,0.26821655365407404,0.030741375108418734,0.029882188289850245,r-35d4f8d415fe0d06a895,r-b9519d46091d4501329a
m-scale_capacitance-a0c243c06e,pospischil2008_rs,2,P00_canonical,ahp_depth,exceeds,2.9394112752346615,11.751755269368488,8.812343994133826,0.5,r-35d4f8d415fe0d06a895,r-b9519d46091d4501329a
m-scale_capacitance-a0c243c06e,pospischil2008_rs,2,P00_canonical,ap_amplitude,exceeds,88.78027725318925,82.51181793361825,6.268459319571008,1.7770841980225454,r-35d4f8d415fe0d06a895,r-b9519d46091d4501329a
m-scale_capacitance-a0c243c06e,pospischil2008_rs,2,P00_canonical,ap_half_width,exceeds,0.6999999999993634,0.8299999999992451,0.12999999999988177,0.05,r-35d4f8d415fe0d06a895,r-b9519d46091d4501329a
m-scale_capacitance-a0c243c06e,pospischil2008_rs,2,P00_canonical,first_isi,exceeds,28.029999999974507,44.18999999995981,16.159999999985303,0.5613999999994894,r-35d4f8d415fe0d06a895,r-b9519d46091d4501329a
m-scale_capacitance-a0c243c06e,pospischil2008_rs,2,P00_canonical,first_spike_latency,exceeds,20.739999999853296,41.279999999834615,20.53999999998132,0.5,r-35d4f8d415fe0d06a895,r-b9519d46091d4501329a
