study_id,project_name,study_phase,protocol_version,designation,variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,1,P00_canonical,mean_frequency,exceeds,157.42522301905885,176.42907551163708,19.003852492578233,7.871261150952943,r-a309e30f4eac6329447d,r-7da34e325896436ec767
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,1,P04_step_2x,first_isi,exceeds,19.8999999999819,10.319999999990614,9.579999999991287,0.5,r-531ed8bf9e8ec22d7778,r-e3d9e11af34e87ec95a9
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,1,P04_step_2x,mean_frequency,exceeds,37.62305875472102,57.818985276876234,20.19592652215521,1.8811529377360512,r-531ed8bf9e8ec22d7778,r-e3d9e11af34e87ec95a9
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,1,P05_long_step,first_isi,exceeds,38.54999999996494,26.999999999975444,11.549999999989495,1.4399999999986903,r-c181d8dc3f2e9e1a86cf,r-889219cf337d75647944
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,1,P05_long_step,mean_frequency,exceeds,21.147716801823965,35.06293797359766,13.915221171773698,1.1242804544150076,r-c181d8dc3f2e9e1a86cf,r-889219cf337d75647944
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,1,P06_ramp,mean_frequency,exceeds,27.091841342178,41.3164842695473,14.224642927369302,1.9733828686403143,r-8c44150a9a017555d35c,r-c38f4045b1daaf185580
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,2,P00_canonical,mean_frequency,exceeds,157.26017822819483,176.39795378372887,19.137775555534034,7.871261150952943,r-82914471c1c753634231,r-b7ea2c237da7ffe9401b
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,2,P04_step_2x,first_isi,exceeds,19.939999999981865,10.309999999990623,9.629999999991242,0.5,r-c4e93fb668595b0fb26c,r-90554d5e4a830b771821
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,2,P04_step_2x,mean_frequency,exceeds,37.10116250313528,57.88951372815263,20.78835122501735,1.8811529377360512,r-c4e93fb668595b0fb26c,r-90554d5e4a830b771821
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,2,P05_long_step,first_isi,exceeds,39.0299999999645,26.819999999975607,12.209999999988895,1.4399999999986903,r-c41be102b8e8611b929c,r-4869b71621f1bf732e73
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,2,P05_long_step,mean_frequency,exceeds,20.772956650352295,35.106020180882176,14.33306353052988,1.1242804544150076,r-c41be102b8e8611b929c,r-4869b71621f1bf732e73
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-shift_gate_midpoint-0bf496636d,traub2005_testseg2,2,P06_ramp,mean_frequency,exceeds,26.43404705263123,41.32148112318092,14.887434070549688,1.9733828686403143,r-11d8f8c83600b900cadc,r-8f8cf24ac6946fc8f8db
