study_id,project_name,study_phase,protocol_version,designation,variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-211745202a,hay2011_soma,1,P05_long_step,first_isi,exceeds,189.6599999998275,194.86999999982277,5.2099999999952615,3.79319999999655,r-b99907e8e6510bd22247,r-366bafc2c9bd474d5ba3
neuron_model_behavioral_validation,Neuraxis,confirmatory_heldout,HELDOUT_PROTOCOL_V1,Confirmatory held-out evaluation; preregistered at AsPredicted before any held-out observation; never pooled with development data,m-scale_conductance-211745202a,hay2011_soma,2,P05_long_step,first_isi,exceeds,190.6399999998266,195.86999999982186,5.229999999995243,3.79319999999655,r-cbc91d57fa8b8448b73b,r-7aff52af6d554a0a23b3
