variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,adaptation_index,definedness,0.45003406360930803,,,0.04500340636093081,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,ahp_depth,exceeds,16.573501743312846,24.876966913222148,8.303465169909302,0.8286750871656423,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,ap_amplitude,exceeds,100.01163101444587,83.57326126410013,16.438369750345743,2.0002326202889176,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,firing_regime,categorical,adapting,tonic,,,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,first_isi,exceeds,14.159999999987122,97.06999999991177,82.90999999992465,0.5999999999994543,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,first_spike_latency,exceeds,31.629999999752442,79.92999999970851,48.29999999995607,0.6325999999950489,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,last_isi,exceeds,202.1999999998161,97.06999999991177,105.12999999990433,4.043999999996322,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,mean_frequency,exceeds,12.319822594574143,11.299435028272828,1.0203875663013147,0.6159911297287072,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P00_canonical,spike_count,exceeds,4.0,2.0,2.0,0.5,r-7fe8302f56856b53d535,r-b171fb51a8667c455640
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P02_weak_step,steady_state_voltage,exceeds,-74.93620969696036,-75.8008119781497,0.8646022811893346,0.5,r-c8dafa7919f8741d136a,r-90b67c5f37aa91547909
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P02_weak_step,voltage_deflection,exceeds,9.017360991923098,8.164717112731651,0.8526438791914472,0.5,r-c8dafa7919f8741d136a,r-90b67c5f37aa91547909
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P03_rheobase,rheobase,exceeds,0.038658561573663,0.09948090977392254,0.06082234820025954,0.0007731712314732601,s-3999769ed965342ea63b,s-3fa6a5621e85f71780ae
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P04_step_2x,ahp_depth,definedness,14.597407663981116,,,1.373702987670896,r-c8dafa7919f8741d136a,r-90b67c5f37aa91547909
m-scale_capacitance-64ced10e8f,pospischil2008_lts,1,P04_step_2x,ap_amplitude,definedness,92.73429489294529,,,1.8546858978589058,r-c8dafa7919f8741d136a,r-90b67c5f37aa91547909
