model_id,protocol_id,feature,kind,f_h,f_h2,f_h4,state_h,state_h2,abs_floor,rel_term,refine_term,tau,limiting,note
pospischil2008_rs,P06_ramp,spike_count,count,30.0,30.0,31.0,defined,defined,0.5,0.0,0.0,0.5,abs_floor,
pospischil2008_rs,P07_hyperpolarizing_step,baseline_voltage,numeric,-70.57644295501709,-70.5764428838094,-70.57644366709383,defined,defined,0.5,0.0,2.1362303925798187e-07,0.5,abs_floor,
pospischil2008_rs,P07_hyperpolarizing_step,minimum_voltage,numeric,-89.46293640136719,-89.46292877197266,-89.46292114257812,defined,defined,0.5,0.0,2.288818359375e-05,0.5,abs_floor,
pospischil2008_rs,P07_hyperpolarizing_step,sag_ratio,numeric,0.003517949557482789,0.0035174947323282214,0.0035170411162427045,defined,defined,0.02,0.00017589747787413946,1.36447546370249e-06,0.02,abs_floor,
pospischil2008_rs,P07_hyperpolarizing_step,steady_state_voltage,numeric,-89.3964946701052,-89.39649565734885,-89.39649662475586,defined,defined,0.5,0.0,2.961730956485553e-06,0.5,abs_floor,
pospischil2008_rs,P07_hyperpolarizing_step,voltage_deflection,numeric,-18.820051715088113,-18.820052773539445,-18.82005295766203,defined,defined,0.5,0.9410025857544057,3.175353995743535e-06,0.9410025857544057,relative,
pospischil2008_rs,P08_rebound,firing_regime,categorical,silent,silent,silent,defined,defined,0.0,0.0,0.0,0.0,exact,
pospischil2008_rs,P08_rebound,first_spike_latency,numeric,,,,not_applicable,not_applicable,0.5,0.0,0.0,inf,both_undefined,
pospischil2008_rs,P08_rebound,maximum_voltage,numeric,-70.19320678710938,-70.1932373046875,-70.1932601928711,defined,defined,1.0,0.0,9.1552734375e-05,1.0,abs_floor,
pospischil2008_rs,P08_rebound,spike_count,count,0.0,0.0,0.0,defined,defined,0.5,0.0,0.0,0.5,abs_floor,
pospischil2008_rs,P09_short_pulse,ahp_depth,numeric,-1.4308354873657265,-1.3990133539835625,-1.3856318588248655,defined,defined,0.5,0.07154177436828633,0.09546640014649199,0.5,abs_floor,
pospischil2008_rs,P09_short_pulse,ap_amplitude,numeric,119.13114547927412,119.00757217662539,119.11269378919832,defined,defined,1.0,2.3826229095854825,0.37071990794621,2.3826229095854825,relative,
pospischil2008_rs,P09_short_pulse,ap_half_width,numeric,0.8799999999991996,0.8799999999991996,0.8799999999991996,defined,defined,0.05,0.04399999999995999,0.0,0.05,abs_floor,
pospischil2008_rs,P09_short_pulse,first_spike_latency,numeric,2.1599999998701946,2.1499999998702037,2.139999999870213,defined,defined,0.5,0.04319999999740389,0.029999999999972715,0.5,abs_floor,
pospischil2008_rs,P09_short_pulse,spike_count,count,1.0,1.0,1.0,defined,defined,0.5,0.0,0.0,0.5,abs_floor,
pospischil2008_rs,P10_paired_pulses,ap_amplitude,numeric,119.13114547927412,119.00757217662539,119.11269378919832,defined,defined,1.0,2.3826229095854825,0.37071990794621,2.3826229095854825,relative,
pospischil2008_rs,P10_paired_pulses,first_isi,numeric,23.09999999997899,23.089999999979,23.089999999979,defined,defined,0.5,0.4619999999995798,0.029999999999972715,0.5,abs_floor,
pospischil2008_rs,P10_paired_pulses,first_spike_latency,numeric,2.1599999998701946,2.1499999998702037,2.139999999870213,defined,defined,0.5,0.04319999999740389,0.029999999999972715,0.5,abs_floor,
pospischil2008_rs,P10_paired_pulses,spike_count,count,2.0,2.0,2.0,defined,defined,0.5,0.0,0.0,0.5,abs_floor,
