variant_id,model_id,kind,operator,family,tolerance_multiplier,class
migliore2014_mt_soma__numeric_literal_format__000,migliore2014_mt_soma,valid_transform,numeric_literal_format,literal_format,0.5,4_equivalent_within_tested_domain
migliore2014_mt_soma__numeric_literal_format__000,migliore2014_mt_soma,valid_transform,numeric_literal_format,literal_format,1.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__numeric_literal_format__000,migliore2014_mt_soma,valid_transform,numeric_literal_format,literal_format,2.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__numeric_literal_format__000,migliore2014_mt_soma,valid_transform,numeric_literal_format,literal_format,4.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__rename_identifier__000,migliore2014_mt_soma,valid_transform,rename_identifier,renaming,0.5,4_equivalent_within_tested_domain
migliore2014_mt_soma__rename_identifier__000,migliore2014_mt_soma,valid_transform,rename_identifier,renaming,1.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__rename_identifier__000,migliore2014_mt_soma,valid_transform,rename_identifier,renaming,2.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__rename_identifier__000,migliore2014_mt_soma,valid_transform,rename_identifier,renaming,4.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__factor_file__000,migliore2014_mt_soma,valid_transform,factor_file,factoring,0.5,4_equivalent_within_tested_domain
migliore2014_mt_soma__factor_file__000,migliore2014_mt_soma,valid_transform,factor_file,factoring,1.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__factor_file__000,migliore2014_mt_soma,valid_transform,factor_file,factoring,2.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__factor_file__000,migliore2014_mt_soma,valid_transform,factor_file,factoring,4.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__reorder_independent__000,migliore2014_mt_soma,valid_transform,reorder_independent,reordering,0.5,4_equivalent_within_tested_domain
migliore2014_mt_soma__reorder_independent__000,migliore2014_mt_soma,valid_transform,reorder_independent,reordering,1.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__reorder_independent__000,migliore2014_mt_soma,valid_transform,reorder_independent,reordering,2.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__reorder_independent__000,migliore2014_mt_soma,valid_transform,reorder_independent,reordering,4.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__explicit_default__000,migliore2014_mt_soma,valid_transform,explicit_default,explicit_default,0.5,4_equivalent_within_tested_domain
migliore2014_mt_soma__explicit_default__000,migliore2014_mt_soma,valid_transform,explicit_default,explicit_default,1.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__explicit_default__000,migliore2014_mt_soma,valid_transform,explicit_default,explicit_default,2.0,4_equivalent_within_tested_domain
migliore2014_mt_soma__explicit_default__000,migliore2014_mt_soma,valid_transform,explicit_default,explicit_default,4.0,4_equivalent_within_tested_domain
m-scale_conductance-ae18f4c43e,nml2_hh_example,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-ae18f4c43e,nml2_hh_example,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-ae18f4c43e,nml2_hh_example,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-ae18f4c43e,nml2_hh_example,mutant,scale_conductance,biophysical,4.0,6_silent_under_canonical
m-scale_conductance-f937b97f50,nml2_hh_example,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-f937b97f50,nml2_hh_example,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-f937b97f50,nml2_hh_example,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-f937b97f50,nml2_hh_example,mutant,scale_conductance,biophysical,4.0,6_silent_under_canonical
m-scale_conductance-1b265d3832,nml2_hh_example,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-1b265d3832,nml2_hh_example,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-1b265d3832,nml2_hh_example,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-1b265d3832,nml2_hh_example,mutant,scale_conductance,biophysical,4.0,6_silent_under_canonical
m-scale_conductance-ecad0d4d76,nml2_hh_example,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-ecad0d4d76,nml2_hh_example,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-ecad0d4d76,nml2_hh_example,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-ecad0d4d76,nml2_hh_example,mutant,scale_conductance,biophysical,4.0,5_non_equivalent
m-shift_reversal-a84a36ad81,nml2_hh_example,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-a84a36ad81,nml2_hh_example,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-a84a36ad81,nml2_hh_example,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-a84a36ad81,nml2_hh_example,mutant,shift_reversal,biophysical,4.0,6_silent_under_canonical
m-shift_reversal-b9112ba83d,nml2_hh_example,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-b9112ba83d,nml2_hh_example,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-b9112ba83d,nml2_hh_example,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-b9112ba83d,nml2_hh_example,mutant,shift_reversal,biophysical,4.0,6_silent_under_canonical
m-shift_reversal-36bce9b069,nml2_hh_example,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-36bce9b069,nml2_hh_example,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-36bce9b069,nml2_hh_example,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-36bce9b069,nml2_hh_example,mutant,shift_reversal,biophysical,4.0,5_non_equivalent
m-shift_reversal-754db6a01c,nml2_hh_example,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-754db6a01c,nml2_hh_example,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-754db6a01c,nml2_hh_example,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-754db6a01c,nml2_hh_example,mutant,shift_reversal,biophysical,4.0,5_non_equivalent
m-scale_capacitance-0eba58b1c3,nml2_hh_example,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-0eba58b1c3,nml2_hh_example,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-0eba58b1c3,nml2_hh_example,mutant,scale_capacitance,biophysical,2.0,6_silent_under_canonical
m-scale_capacitance-0eba58b1c3,nml2_hh_example,mutant,scale_capacitance,biophysical,4.0,6_silent_under_canonical
m-scale_capacitance-e015416fbf,nml2_hh_example,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-e015416fbf,nml2_hh_example,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-e015416fbf,nml2_hh_example,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-e015416fbf,nml2_hh_example,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_gate_time_constant-06060ba499,nml2_hh_example,mutant,scale_gate_time_constant,biophysical,0.5,5_non_equivalent
m-scale_gate_time_constant-06060ba499,nml2_hh_example,mutant,scale_gate_time_constant,biophysical,1.0,5_non_equivalent
m-scale_gate_time_constant-06060ba499,nml2_hh_example,mutant,scale_gate_time_constant,biophysical,2.0,5_non_equivalent
m-scale_gate_time_constant-06060ba499,nml2_hh_example,mutant,scale_gate_time_constant,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-445843d9fa,nml2_hh_example,mutant,scale_gate_time_constant,biophysical,0.5,5_non_equivalent
m-scale_gate_time_constant-445843d9fa,nml2_hh_example,mutant,scale_gate_time_constant,biophysical,1.0,5_non_equivalent
m-scale_gate_time_constant-445843d9fa,nml2_hh_example,mutant,scale_gate_time_constant,biophysical,2.0,5_non_equivalent
m-scale_gate_time_constant-445843d9fa,nml2_hh_example,mutant,scale_gate_time_constant,biophysical,4.0,5_non_equivalent
m-shift_gate_midpoint-cdbd253d57,nml2_hh_example,mutant,shift_gate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_gate_midpoint-cdbd253d57,nml2_hh_example,mutant,shift_gate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_gate_midpoint-cdbd253d57,nml2_hh_example,mutant,shift_gate_midpoint,kinetics,2.0,5_non_equivalent
m-shift_gate_midpoint-cdbd253d57,nml2_hh_example,mutant,shift_gate_midpoint,kinetics,4.0,5_non_equivalent
m-shift_gate_midpoint-6ea0967285,nml2_hh_example,mutant,shift_gate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_gate_midpoint-6ea0967285,nml2_hh_example,mutant,shift_gate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_gate_midpoint-6ea0967285,nml2_hh_example,mutant,shift_gate_midpoint,kinetics,2.0,5_non_equivalent
m-shift_gate_midpoint-6ea0967285,nml2_hh_example,mutant,shift_gate_midpoint,kinetics,4.0,5_non_equivalent
m-scale_gate_slope-6f355edc68,nml2_hh_example,mutant,scale_gate_slope,kinetics,0.5,5_non_equivalent
m-scale_gate_slope-6f355edc68,nml2_hh_example,mutant,scale_gate_slope,kinetics,1.0,5_non_equivalent
m-scale_gate_slope-6f355edc68,nml2_hh_example,mutant,scale_gate_slope,kinetics,2.0,5_non_equivalent
m-scale_gate_slope-6f355edc68,nml2_hh_example,mutant,scale_gate_slope,kinetics,4.0,5_non_equivalent
m-shift_forward_rate_midpoint-c7610b4176,nml2_hh_example,mutant,shift_forward_rate_midpoint,kinetics,0.5,5_non_equivalent
m-shift_forward_rate_midpoint-c7610b4176,nml2_hh_example,mutant,shift_forward_rate_midpoint,kinetics,1.0,5_non_equivalent
m-shift_forward_rate_midpoint-c7610b4176,nml2_hh_example,mutant,shift_forward_rate_midpoint,kinetics,2.0,5_non_equivalent
m-shift_forward_rate_midpoint-c7610b4176,nml2_hh_example,mutant,shift_forward_rate_midpoint,kinetics,4.0,5_non_equivalent
m-increase_dt-c64b4ee7fc,nml2_hh_example,mutant,increase_dt,numerical,0.5,5_non_equivalent
m-increase_dt-c64b4ee7fc,nml2_hh_example,mutant,increase_dt,numerical,1.0,5_non_equivalent
m-increase_dt-c64b4ee7fc,nml2_hh_example,mutant,increase_dt,numerical,2.0,6_silent_under_canonical
m-increase_dt-c64b4ee7fc,nml2_hh_example,mutant,increase_dt,numerical,4.0,6_silent_under_canonical
m-solver_config-7552334614,nml2_hh_example,mutant,solver_config,numerical,0.5,4_equivalent_within_tested_domain
m-solver_config-7552334614,nml2_hh_example,mutant,solver_config,numerical,1.0,4_equivalent_within_tested_domain
m-solver_config-7552334614,nml2_hh_example,mutant,solver_config,numerical,2.0,4_equivalent_within_tested_domain
m-solver_config-7552334614,nml2_hh_example,mutant,solver_config,numerical,4.0,4_equivalent_within_tested_domain
m-recording_resolution-6959ac57de,nml2_hh_example,mutant,recording_resolution,numerical,0.5,4_equivalent_within_tested_domain
m-recording_resolution-6959ac57de,nml2_hh_example,mutant,recording_resolution,numerical,1.0,4_equivalent_within_tested_domain
m-recording_resolution-6959ac57de,nml2_hh_example,mutant,recording_resolution,numerical,2.0,4_equivalent_within_tested_domain
m-recording_resolution-6959ac57de,nml2_hh_example,mutant,recording_resolution,numerical,4.0,4_equivalent_within_tested_domain
m-wrong_channel-c9e7967952,nml2_hh_example,mutant,wrong_channel,reference,0.5,2_non_executable
m-wrong_channel-c9e7967952,nml2_hh_example,mutant,wrong_channel,reference,1.0,2_non_executable
m-wrong_channel-c9e7967952,nml2_hh_example,mutant,wrong_channel,reference,2.0,2_non_executable
m-wrong_channel-c9e7967952,nml2_hh_example,mutant,wrong_channel,reference,4.0,2_non_executable
m-duplicate_conductance-ce59b87707,nml2_hh_example,mutant,duplicate_conductance,reference,0.5,5_non_equivalent
m-duplicate_conductance-ce59b87707,nml2_hh_example,mutant,duplicate_conductance,reference,1.0,5_non_equivalent
m-duplicate_conductance-ce59b87707,nml2_hh_example,mutant,duplicate_conductance,reference,2.0,5_non_equivalent
m-duplicate_conductance-ce59b87707,nml2_hh_example,mutant,duplicate_conductance,reference,4.0,5_non_equivalent
nml2_hh_example__unit_conversion__000,nml2_hh_example,valid_transform,unit_conversion,unit_conversion,0.5,4_equivalent_within_tested_domain
nml2_hh_example__unit_conversion__000,nml2_hh_example,valid_transform,unit_conversion,unit_conversion,1.0,4_equivalent_within_tested_domain
nml2_hh_example__unit_conversion__000,nml2_hh_example,valid_transform,unit_conversion,unit_conversion,2.0,4_equivalent_within_tested_domain
nml2_hh_example__unit_conversion__000,nml2_hh_example,valid_transform,unit_conversion,unit_conversion,4.0,4_equivalent_within_tested_domain
nml2_hh_example__xml_formatting__000,nml2_hh_example,no_change_control,xml_formatting,formatting,0.5,4_equivalent_within_tested_domain
nml2_hh_example__xml_formatting__000,nml2_hh_example,no_change_control,xml_formatting,formatting,1.0,4_equivalent_within_tested_domain
nml2_hh_example__xml_formatting__000,nml2_hh_example,no_change_control,xml_formatting,formatting,2.0,4_equivalent_within_tested_domain
nml2_hh_example__xml_formatting__000,nml2_hh_example,no_change_control,xml_formatting,formatting,4.0,4_equivalent_within_tested_domain
nml2_hh_example__add_comments__000,nml2_hh_example,no_change_control,add_comments,formatting,0.5,4_equivalent_within_tested_domain
nml2_hh_example__add_comments__000,nml2_hh_example,no_change_control,add_comments,formatting,1.0,4_equivalent_within_tested_domain
nml2_hh_example__add_comments__000,nml2_hh_example,no_change_control,add_comments,formatting,2.0,4_equivalent_within_tested_domain
nml2_hh_example__add_comments__000,nml2_hh_example,no_change_control,add_comments,formatting,4.0,4_equivalent_within_tested_domain
nml2_hh_example__numeric_literal_format__000,nml2_hh_example,valid_transform,numeric_literal_format,literal_format,0.5,4_equivalent_within_tested_domain
nml2_hh_example__numeric_literal_format__000,nml2_hh_example,valid_transform,numeric_literal_format,literal_format,1.0,4_equivalent_within_tested_domain
nml2_hh_example__numeric_literal_format__000,nml2_hh_example,valid_transform,numeric_literal_format,literal_format,2.0,4_equivalent_within_tested_domain
nml2_hh_example__numeric_literal_format__000,nml2_hh_example,valid_transform,numeric_literal_format,literal_format,4.0,4_equivalent_within_tested_domain
nml2_hh_example__rename_identifier__000,nml2_hh_example,valid_transform,rename_identifier,renaming,0.5,4_equivalent_within_tested_domain
nml2_hh_example__rename_identifier__000,nml2_hh_example,valid_transform,rename_identifier,renaming,1.0,4_equivalent_within_tested_domain
nml2_hh_example__rename_identifier__000,nml2_hh_example,valid_transform,rename_identifier,renaming,2.0,4_equivalent_within_tested_domain
nml2_hh_example__rename_identifier__000,nml2_hh_example,valid_transform,rename_identifier,renaming,4.0,4_equivalent_within_tested_domain
nml2_hh_example__factor_file__000,nml2_hh_example,valid_transform,factor_file,factoring,0.5,4_equivalent_within_tested_domain
nml2_hh_example__factor_file__000,nml2_hh_example,valid_transform,factor_file,factoring,1.0,4_equivalent_within_tested_domain
nml2_hh_example__factor_file__000,nml2_hh_example,valid_transform,factor_file,factoring,2.0,4_equivalent_within_tested_domain
nml2_hh_example__factor_file__000,nml2_hh_example,valid_transform,factor_file,factoring,4.0,4_equivalent_within_tested_domain
nml2_hh_example__reorder_independent__000,nml2_hh_example,valid_transform,reorder_independent,reordering,0.5,4_equivalent_within_tested_domain
nml2_hh_example__reorder_independent__000,nml2_hh_example,valid_transform,reorder_independent,reordering,1.0,4_equivalent_within_tested_domain
nml2_hh_example__reorder_independent__000,nml2_hh_example,valid_transform,reorder_independent,reordering,2.0,4_equivalent_within_tested_domain
nml2_hh_example__reorder_independent__000,nml2_hh_example,valid_transform,reorder_independent,reordering,4.0,4_equivalent_within_tested_domain
nml2_hh_example__explicit_default__000,nml2_hh_example,valid_transform,explicit_default,explicit_default,0.5,4_equivalent_within_tested_domain
nml2_hh_example__explicit_default__000,nml2_hh_example,valid_transform,explicit_default,explicit_default,1.0,4_equivalent_within_tested_domain
nml2_hh_example__explicit_default__000,nml2_hh_example,valid_transform,explicit_default,explicit_default,2.0,4_equivalent_within_tested_domain
nml2_hh_example__explicit_default__000,nml2_hh_example,valid_transform,explicit_default,explicit_default,4.0,4_equivalent_within_tested_domain
m-scale_conductance-d67ea70a4a,osb_hh2_477127614,mutant,scale_conductance,biophysical,0.5,6_silent_under_canonical
m-scale_conductance-d67ea70a4a,osb_hh2_477127614,mutant,scale_conductance,biophysical,1.0,6_silent_under_canonical
m-scale_conductance-d67ea70a4a,osb_hh2_477127614,mutant,scale_conductance,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_conductance-d67ea70a4a,osb_hh2_477127614,mutant,scale_conductance,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_conductance-61ece641cf,osb_hh2_477127614,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-61ece641cf,osb_hh2_477127614,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-61ece641cf,osb_hh2_477127614,mutant,scale_conductance,biophysical,2.0,6_silent_under_canonical
m-scale_conductance-61ece641cf,osb_hh2_477127614,mutant,scale_conductance,biophysical,4.0,6_silent_under_canonical
m-scale_conductance-979dd75955,osb_hh2_477127614,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-979dd75955,osb_hh2_477127614,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-979dd75955,osb_hh2_477127614,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-979dd75955,osb_hh2_477127614,mutant,scale_conductance,biophysical,4.0,5_non_equivalent
m-scale_conductance-1f40a5f389,osb_hh2_477127614,mutant,scale_conductance,biophysical,0.5,5_non_equivalent
m-scale_conductance-1f40a5f389,osb_hh2_477127614,mutant,scale_conductance,biophysical,1.0,5_non_equivalent
m-scale_conductance-1f40a5f389,osb_hh2_477127614,mutant,scale_conductance,biophysical,2.0,5_non_equivalent
m-scale_conductance-1f40a5f389,osb_hh2_477127614,mutant,scale_conductance,biophysical,4.0,5_non_equivalent
m-shift_reversal-c7e1f18cfe,osb_hh2_477127614,mutant,shift_reversal,biophysical,0.5,6_silent_under_canonical
m-shift_reversal-c7e1f18cfe,osb_hh2_477127614,mutant,shift_reversal,biophysical,1.0,6_silent_under_canonical
m-shift_reversal-c7e1f18cfe,osb_hh2_477127614,mutant,shift_reversal,biophysical,2.0,6_silent_under_canonical
m-shift_reversal-c7e1f18cfe,osb_hh2_477127614,mutant,shift_reversal,biophysical,4.0,6_silent_under_canonical
m-shift_reversal-89dd6d7b64,osb_hh2_477127614,mutant,shift_reversal,biophysical,0.5,4_equivalent_within_tested_domain
m-shift_reversal-89dd6d7b64,osb_hh2_477127614,mutant,shift_reversal,biophysical,1.0,4_equivalent_within_tested_domain
m-shift_reversal-89dd6d7b64,osb_hh2_477127614,mutant,shift_reversal,biophysical,2.0,4_equivalent_within_tested_domain
m-shift_reversal-89dd6d7b64,osb_hh2_477127614,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_reversal-d2ca2a5c38,osb_hh2_477127614,mutant,shift_reversal,biophysical,0.5,5_non_equivalent
m-shift_reversal-d2ca2a5c38,osb_hh2_477127614,mutant,shift_reversal,biophysical,1.0,5_non_equivalent
m-shift_reversal-d2ca2a5c38,osb_hh2_477127614,mutant,shift_reversal,biophysical,2.0,5_non_equivalent
m-shift_reversal-d2ca2a5c38,osb_hh2_477127614,mutant,shift_reversal,biophysical,4.0,5_non_equivalent
m-shift_reversal-d49b6b9a25,osb_hh2_477127614,mutant,shift_reversal,biophysical,0.5,4_equivalent_within_tested_domain
m-shift_reversal-d49b6b9a25,osb_hh2_477127614,mutant,shift_reversal,biophysical,1.0,4_equivalent_within_tested_domain
m-shift_reversal-d49b6b9a25,osb_hh2_477127614,mutant,shift_reversal,biophysical,2.0,4_equivalent_within_tested_domain
m-shift_reversal-d49b6b9a25,osb_hh2_477127614,mutant,shift_reversal,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_capacitance-8ea1c6d58b,osb_hh2_477127614,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-8ea1c6d58b,osb_hh2_477127614,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-8ea1c6d58b,osb_hh2_477127614,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-8ea1c6d58b,osb_hh2_477127614,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_capacitance-d886e6ca3e,osb_hh2_477127614,mutant,scale_capacitance,biophysical,0.5,5_non_equivalent
m-scale_capacitance-d886e6ca3e,osb_hh2_477127614,mutant,scale_capacitance,biophysical,1.0,5_non_equivalent
m-scale_capacitance-d886e6ca3e,osb_hh2_477127614,mutant,scale_capacitance,biophysical,2.0,5_non_equivalent
m-scale_capacitance-d886e6ca3e,osb_hh2_477127614,mutant,scale_capacitance,biophysical,4.0,5_non_equivalent
m-scale_gate_time_constant-b929a50125,osb_hh2_477127614,mutant,scale_gate_time_constant,biophysical,0.5,4_equivalent_within_tested_domain
m-scale_gate_time_constant-b929a50125,osb_hh2_477127614,mutant,scale_gate_time_constant,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-b929a50125,osb_hh2_477127614,mutant,scale_gate_time_constant,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-b929a50125,osb_hh2_477127614,mutant,scale_gate_time_constant,biophysical,4.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-52f0917eb3,osb_hh2_477127614,mutant,scale_gate_time_constant,biophysical,0.5,4_equivalent_within_tested_domain
m-scale_gate_time_constant-52f0917eb3,osb_hh2_477127614,mutant,scale_gate_time_constant,biophysical,1.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-52f0917eb3,osb_hh2_477127614,mutant,scale_gate_time_constant,biophysical,2.0,4_equivalent_within_tested_domain
m-scale_gate_time_constant-52f0917eb3,osb_hh2_477127614,mutant,scale_gate_time_constant,biophysical,4.0,4_equivalent_within_tested_domain
m-shift_channel_vshift-8dac96bdae,osb_hh2_477127614,mutant,shift_channel_vshift,kinetics,0.5,5_non_equivalent
m-shift_channel_vshift-8dac96bdae,osb_hh2_477127614,mutant,shift_channel_vshift,kinetics,1.0,5_non_equivalent
m-shift_channel_vshift-8dac96bdae,osb_hh2_477127614,mutant,shift_channel_vshift,kinetics,2.0,5_non_equivalent
m-shift_channel_vshift-8dac96bdae,osb_hh2_477127614,mutant,shift_channel_vshift,kinetics,4.0,5_non_equivalent
m-increase_dt-445bb4bee3,osb_hh2_477127614,mutant,increase_dt,numerical,0.5,3_numerically_unstable
m-increase_dt-445bb4bee3,osb_hh2_477127614,mutant,increase_dt,numerical,1.0,3_numerically_unstable
m-increase_dt-445bb4bee3,osb_hh2_477127614,mutant,increase_dt,numerical,2.0,3_numerically_unstable
m-increase_dt-445bb4bee3,osb_hh2_477127614,mutant,increase_dt,numerical,4.0,3_numerically_unstable
m-solver_config-38da35f6d7,osb_hh2_477127614,mutant,solver_config,numerical,0.5,4_equivalent_within_tested_domain
m-solver_config-38da35f6d7,osb_hh2_477127614,mutant,solver_config,numerical,1.0,4_equivalent_within_tested_domain
m-solver_config-38da35f6d7,osb_hh2_477127614,mutant,solver_config,numerical,2.0,4_equivalent_within_tested_domain
m-solver_config-38da35f6d7,osb_hh2_477127614,mutant,solver_config,numerical,4.0,4_equivalent_within_tested_domain
m-recording_resolution-24ee4ce8df,osb_hh2_477127614,mutant,recording_resolution,numerical,0.5,4_equivalent_within_tested_domain
m-recording_resolution-24ee4ce8df,osb_hh2_477127614,mutant,recording_resolution,numerical,1.0,4_equivalent_within_tested_domain
m-recording_resolution-24ee4ce8df,osb_hh2_477127614,mutant,recording_resolution,numerical,2.0,4_equivalent_within_tested_domain
m-recording_resolution-24ee4ce8df,osb_hh2_477127614,mutant,recording_resolution,numerical,4.0,4_equivalent_within_tested_domain
m-wrong_channel-105026e445,osb_hh2_477127614,mutant,wrong_channel,reference,0.5,5_non_equivalent
m-wrong_channel-105026e445,osb_hh2_477127614,mutant,wrong_channel,reference,1.0,5_non_equivalent
m-wrong_channel-105026e445,osb_hh2_477127614,mutant,wrong_channel,reference,2.0,5_non_equivalent
m-wrong_channel-105026e445,osb_hh2_477127614,mutant,wrong_channel,reference,4.0,5_non_equivalent
m-omit_include-90b7ac2f0a,osb_hh2_477127614,mutant,omit_include,reference,0.5,1_structurally_invalid
m-omit_include-90b7ac2f0a,osb_hh2_477127614,mutant,omit_include,reference,1.0,1_structurally_invalid
m-omit_include-90b7ac2f0a,osb_hh2_477127614,mutant,omit_include,reference,2.0,1_structurally_invalid
m-omit_include-90b7ac2f0a,osb_hh2_477127614,mutant,omit_include,reference,4.0,1_structurally_invalid
m-duplicate_conductance-06ea96d790,osb_hh2_477127614,mutant,duplicate_conductance,reference,0.5,6_silent_under_canonical
m-duplicate_conductance-06ea96d790,osb_hh2_477127614,mutant,duplicate_conductance,reference,1.0,6_silent_under_canonical
m-duplicate_conductance-06ea96d790,osb_hh2_477127614,mutant,duplicate_conductance,reference,2.0,6_silent_under_canonical
m-duplicate_conductance-06ea96d790,osb_hh2_477127614,mutant,duplicate_conductance,reference,4.0,6_silent_under_canonical
m-wrong_compatible_component-a12a6658b4,osb_hh2_477127614,mutant,wrong_compatible_component,reference,0.5,6_silent_under_canonical
m-wrong_compatible_component-a12a6658b4,osb_hh2_477127614,mutant,wrong_compatible_component,reference,1.0,6_silent_under_canonical
m-wrong_compatible_component-a12a6658b4,osb_hh2_477127614,mutant,wrong_compatible_component,reference,2.0,6_silent_under_canonical
m-wrong_compatible_component-a12a6658b4,osb_hh2_477127614,mutant,wrong_compatible_component,reference,4.0,6_silent_under_canonical
osb_hh2_477127614__unit_conversion__000,osb_hh2_477127614,valid_transform,unit_conversion,unit_conversion,0.5,4_equivalent_within_tested_domain
osb_hh2_477127614__unit_conversion__000,osb_hh2_477127614,valid_transform,unit_conversion,unit_conversion,1.0,4_equivalent_within_tested_domain
osb_hh2_477127614__unit_conversion__000,osb_hh2_477127614,valid_transform,unit_conversion,unit_conversion,2.0,4_equivalent_within_tested_domain
osb_hh2_477127614__unit_conversion__000,osb_hh2_477127614,valid_transform,unit_conversion,unit_conversion,4.0,4_equivalent_within_tested_domain
osb_hh2_477127614__xml_formatting__000,osb_hh2_477127614,no_change_control,xml_formatting,formatting,0.5,4_equivalent_within_tested_domain
osb_hh2_477127614__xml_formatting__000,osb_hh2_477127614,no_change_control,xml_formatting,formatting,1.0,4_equivalent_within_tested_domain
osb_hh2_477127614__xml_formatting__000,osb_hh2_477127614,no_change_control,xml_formatting,formatting,2.0,4_equivalent_within_tested_domain
osb_hh2_477127614__xml_formatting__000,osb_hh2_477127614,no_change_control,xml_formatting,formatting,4.0,4_equivalent_within_tested_domain
osb_hh2_477127614__add_comments__000,osb_hh2_477127614,no_change_control,add_comments,formatting,0.5,4_equivalent_within_tested_domain
osb_hh2_477127614__add_comments__000,osb_hh2_477127614,no_change_control,add_comments,formatting,1.0,4_equivalent_within_tested_domain
osb_hh2_477127614__add_comments__000,osb_hh2_477127614,no_change_control,add_comments,formatting,2.0,4_equivalent_within_tested_domain
osb_hh2_477127614__add_comments__000,osb_hh2_477127614,no_change_control,add_comments,formatting,4.0,4_equivalent_within_tested_domain
osb_hh2_477127614__numeric_literal_format__000,osb_hh2_477127614,valid_transform,numeric_literal_format,literal_format,0.5,4_equivalent_within_tested_domain
