variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
m-shift_reversal-5c87169260,pospischil2008_lts,1,P00_canonical,adaptation_index,exceeds,0.45003406360930803,0.7172279644532592,0.26719390084395117,0.04500340636093081,r-7fe8302f56856b53d535,r-e4e026235ff465541cad
m-shift_reversal-5c87169260,pospischil2008_lts,1,P00_canonical,ahp_depth,exceeds,16.573501743312846,19.1799317970314,2.6064300537185545,0.8286750871656423,r-7fe8302f56856b53d535,r-e4e026235ff465541cad
m-shift_reversal-5c87169260,pospischil2008_lts,1,P00_canonical,first_isi,exceeds,14.159999999987122,10.399999999990541,3.7599999999965803,0.5999999999994543,r-7fe8302f56856b53d535,r-e4e026235ff465541cad
m-shift_reversal-5c87169260,pospischil2008_lts,1,P00_canonical,last_isi,exceeds,202.1999999998161,225.1199999997953,22.91999999997921,4.043999999996322,r-7fe8302f56856b53d535,r-e4e026235ff465541cad
m-shift_reversal-5c87169260,pospischil2008_lts,1,P00_canonical,mean_frequency,exceeds,12.319822594574143,13.148379462252691,0.8285568676785484,0.6159911297287072,r-7fe8302f56856b53d535,r-e4e026235ff465541cad
m-shift_reversal-5c87169260,pospischil2008_lts,1,P04_step_2x,ahp_depth,exceeds,14.597407663981116,16.920031870525193,2.322624206544077,1.373702987670896,r-c8dafa7919f8741d136a,r-dde03969c4b9f75a0ff2
m-shift_reversal-5c87169260,pospischil2008_lts,1,P04_step_2x,firing_regime,categorical,single_spike,tonic,,,r-c8dafa7919f8741d136a,r-dde03969c4b9f75a0ff2
m-shift_reversal-5c87169260,pospischil2008_lts,1,P04_step_2x,first_isi,definedness,,57.09999999994807,,inf,r-c8dafa7919f8741d136a,r-dde03969c4b9f75a0ff2
m-shift_reversal-5c87169260,pospischil2008_lts,1,P04_step_2x,last_isi,definedness,,57.09999999994807,,inf,r-c8dafa7919f8741d136a,r-dde03969c4b9f75a0ff2
m-shift_reversal-5c87169260,pospischil2008_lts,1,P04_step_2x,mean_frequency,definedness,,17.44439598782424,,inf,r-c8dafa7919f8741d136a,r-dde03969c4b9f75a0ff2
m-shift_reversal-5c87169260,pospischil2008_lts,1,P04_step_2x,spike_count,exceeds,1.0,2.0,1.0,0.5,r-c8dafa7919f8741d136a,r-dde03969c4b9f75a0ff2
m-shift_reversal-5c87169260,pospischil2008_lts,1,P05_long_step,ahp_depth,exceeds,14.078013743082678,16.27267011515299,2.1946563720703125,1.3190688934344479,r-0e47469602e57d8257f5,r-0021a0beebd16a20cb27
m-shift_reversal-5c87169260,pospischil2008_lts,2,P00_canonical,adaptation_index,exceeds,0.4630010462892806,0.7255621844882975,0.26256113819901683,0.04500340636093081,r-055cc6b1739501cecd9d,r-64e03728e18c6cfafbc8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P00_canonical,ahp_depth,exceeds,16.673553569797534,19.279411418918627,2.6058578491210938,0.8286750871656423,r-055cc6b1739501cecd9d,r-64e03728e18c6cfafbc8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P00_canonical,first_isi,exceeds,13.959999999987303,10.26999999999066,3.689999999996644,0.5999999999994543,r-055cc6b1739501cecd9d,r-64e03728e18c6cfafbc8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P00_canonical,last_isi,exceeds,202.7499999998156,225.59999999979487,22.849999999979275,4.043999999996322,r-055cc6b1739501cecd9d,r-64e03728e18c6cfafbc8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P00_canonical,mean_frequency,exceeds,12.393493415976295,13.185219369108752,0.7917259531324579,0.6159911297287072,r-055cc6b1739501cecd9d,r-64e03728e18c6cfafbc8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P04_step_2x,ahp_depth,exceeds,15.055308659871415,17.36131604512532,2.3060073852539062,1.373702987670896,r-13bd10976ea90e0f7248,r-020bb83ef6d7daf89db8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P04_step_2x,firing_regime,categorical,single_spike,tonic,,,r-13bd10976ea90e0f7248,r-020bb83ef6d7daf89db8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P04_step_2x,first_isi,definedness,,39.86999999996374,,inf,r-13bd10976ea90e0f7248,r-020bb83ef6d7daf89db8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P04_step_2x,last_isi,definedness,,39.86999999996374,,inf,r-13bd10976ea90e0f7248,r-020bb83ef6d7daf89db8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P04_step_2x,mean_frequency,definedness,,20.540207456140955,,inf,r-13bd10976ea90e0f7248,r-020bb83ef6d7daf89db8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P04_step_2x,spike_count,exceeds,1.0,2.0,1.0,0.5,r-13bd10976ea90e0f7248,r-020bb83ef6d7daf89db8
m-shift_reversal-5c87169260,pospischil2008_lts,2,P05_long_step,ahp_depth,exceeds,14.517703374227494,16.68980725606282,2.1721038818353264,1.3190688934344479,r-d6d2d7202a5745e9444f,r-085bf44d59da5cb72a41
