variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
m-shift_reversal-27f94c8222,pospischil2008_lts,1,P00_canonical,adaptation_index,exceeds,0.45003406360930803,0.5659605091530608,0.11592644554375281,0.04500340636093081,r-7fe8302f56856b53d535,r-8c77e84bf8c03c36d7ad
m-shift_reversal-27f94c8222,pospischil2008_lts,1,P00_canonical,ahp_depth,exceeds,16.573501743312846,17.673607028964994,1.1001052856521483,0.8286750871656423,r-7fe8302f56856b53d535,r-8c77e84bf8c03c36d7ad
m-shift_reversal-27f94c8222,pospischil2008_lts,1,P00_canonical,ap_amplitude,exceeds,100.01163101444587,95.19048309617733,4.821147918268537,2.0002326202889176,r-7fe8302f56856b53d535,r-8c77e84bf8c03c36d7ad
m-shift_reversal-27f94c8222,pospischil2008_lts,1,P00_canonical,first_isi,exceeds,14.159999999987122,12.289999999988822,1.8699999999982992,0.5999999999994543,r-7fe8302f56856b53d535,r-8c77e84bf8c03c36d7ad
m-shift_reversal-27f94c8222,pospischil2008_lts,1,P00_canonical,last_isi,exceeds,202.1999999998161,174.07999999984173,28.119999999974368,4.043999999996322,r-7fe8302f56856b53d535,r-8c77e84bf8c03c36d7ad
m-shift_reversal-27f94c8222,pospischil2008_lts,1,P00_canonical,mean_frequency,exceeds,12.319822594574143,15.022345739313193,2.7025231447390503,0.6159911297287072,r-7fe8302f56856b53d535,r-8c77e84bf8c03c36d7ad
m-shift_reversal-27f94c8222,pospischil2008_lts,1,P04_step_2x,ap_amplitude,exceeds,92.73429489294529,87.73717117430411,4.997123718641177,1.8546858978589058,r-c8dafa7919f8741d136a,r-49ed9b4a1c4dd5d90560
m-shift_reversal-27f94c8222,pospischil2008_lts,1,P05_long_step,ap_amplitude,exceeds,91.18347931093976,86.18749618663429,4.995983124305468,1.8236695862187953,r-0e47469602e57d8257f5,r-c4ba9a491fca14262798
m-shift_reversal-27f94c8222,pospischil2008_lts,2,P00_canonical,adaptation_index,exceeds,0.4630010462892806,0.5763961112367173,0.11339506494743667,0.04500340636093081,r-055cc6b1739501cecd9d,r-0d455653bc8351adba77
m-shift_reversal-27f94c8222,pospischil2008_lts,2,P00_canonical,ahp_depth,exceeds,16.673553569797534,17.776290996551538,1.102737426754004,0.8286750871656423,r-055cc6b1739501cecd9d,r-0d455653bc8351adba77
m-shift_reversal-27f94c8222,pospischil2008_lts,2,P00_canonical,ap_amplitude,exceeds,99.9338417077712,95.11647033979364,4.817371367977557,2.0002326202889176,r-055cc6b1739501cecd9d,r-0d455653bc8351adba77
m-shift_reversal-27f94c8222,pospischil2008_lts,2,P00_canonical,first_isi,exceeds,13.959999999987303,12.129999999988968,1.8299999999983356,0.5999999999994543,r-055cc6b1739501cecd9d,r-0d455653bc8351adba77
m-shift_reversal-27f94c8222,pospischil2008_lts,2,P00_canonical,last_isi,exceeds,202.7499999998156,174.30999999984152,28.439999999974077,4.043999999996322,r-055cc6b1739501cecd9d,r-0d455653bc8351adba77
m-shift_reversal-27f94c8222,pospischil2008_lts,2,P00_canonical,mean_frequency,exceeds,12.393493415976295,15.098897780488226,2.7054043645119314,0.6159911297287072,r-055cc6b1739501cecd9d,r-0d455653bc8351adba77
m-shift_reversal-27f94c8222,pospischil2008_lts,2,P04_step_2x,ap_amplitude,exceeds,92.6621055623362,87.68401336830414,4.978092194032058,1.8546858978589058,r-13bd10976ea90e0f7248,r-9427fe340e7f4751d6aa
m-shift_reversal-27f94c8222,pospischil2008_lts,2,P05_long_step,ap_amplitude,exceeds,91.13381576739826,86.15034485009397,4.983470917304288,1.8236695862187953,r-d6d2d7202a5745e9444f,r-244fa27cfdf4cf9aa497
