variant_id,model_id,level_factor,protocol_id,feature,reason,ref_value,var_value,diff,tau,ref_run_id,var_run_id
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,1,P05_long_step,mean_frequency,exceeds,14.694109182274286,41.7623721028849,27.068262920610618,0.7347054591137143,r-6299bd8dadd5e9592d63,r-af0d1618ec98250bbca5
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,1,P05_long_step,spike_count,exceeds,29.0,2.0,27.0,0.5,r-6299bd8dadd5e9592d63,r-af0d1618ec98250bbca5
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,1,P06_ramp,first_spike_latency,exceeds,381.69999999952506,434.4199999994771,52.71999999995205,7.633999999990501,r-7054f91d1e6b5f4b29f8,r-8353565c8131aa86a5a6
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,1,P06_ramp,mean_frequency,exceeds,30.288956646438177,16.019543843505677,14.2694128029325,1.5144478323219088,r-7054f91d1e6b5f4b29f8,r-8353565c8131aa86a5a6
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,1,P06_ramp,spike_count,exceeds,30.0,16.0,14.0,0.5,r-7054f91d1e6b5f4b29f8,r-8353565c8131aa86a5a6
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,1,P07_hyperpolarizing_step,baseline_voltage,exceeds,-70.57644295501709,-71.08610312652588,0.5096601715087985,0.5,r-0c0f3a761516cf334965,r-4cc6b84ec4a94fe06e02
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,1,P09_short_pulse,ahp_depth,exceeds,-1.4308354873657265,-2.587038352966303,1.1562028656005765,0.5,r-4a031cb8037cbebd46bc,r-3f6c504aff407fe58b27
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P00_canonical,adaptation_index,definedness,0.2989579287624928,,,0.029882188289850245,r-35d4f8d415fe0d06a895,r-1e4ab09cd531ecff4a83
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P00_canonical,baseline_voltage,exceeds,-70.57644283040365,-71.08610286712647,0.5096600367228206,0.5,r-35d4f8d415fe0d06a895,r-1e4ab09cd531ecff4a83
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P00_canonical,firing_regime,categorical,adapting,tonic,,,r-35d4f8d415fe0d06a895,r-1e4ab09cd531ecff4a83
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P00_canonical,first_isi,exceeds,28.029999999974507,77.4099999999296,49.37999999995509,0.5613999999994894,r-35d4f8d415fe0d06a895,r-1e4ab09cd531ecff4a83
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P00_canonical,first_spike_latency,exceeds,20.739999999853296,22.749999999851468,2.009999999998172,0.5,r-35d4f8d415fe0d06a895,r-1e4ab09cd531ecff4a83
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P00_canonical,last_isi,exceeds,135.78999999987656,77.4099999999296,58.37999999994696,2.7195999999975276,r-35d4f8d415fe0d06a895,r-1e4ab09cd531ecff4a83
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P00_canonical,mean_frequency,exceeds,17.059606264310375,19.96805111825451,2.908444853944136,0.8515566455492071,r-35d4f8d415fe0d06a895,r-1e4ab09cd531ecff4a83
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P00_canonical,spike_count,exceeds,5.0,2.0,3.0,0.5,r-35d4f8d415fe0d06a895,r-1e4ab09cd531ecff4a83
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P01_baseline,baseline_voltage,exceeds,-70.5764428838094,-71.08610297648111,0.5096600926717088,0.5,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P02_weak_step,baseline_voltage,exceeds,-70.5764428838094,-71.08610297648111,0.5096600926717088,0.5,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P02_weak_step,steady_state_voltage,exceeds,-61.91568922958361,-63.12534712142929,1.20965789184568,0.5,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P02_weak_step,voltage_deflection,exceeds,8.660753654225793,7.960755855051822,0.6999977991739712,0.5,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P03_rheobase,rheobase,exceeds,0.5606515948364182,0.6040912505976367,0.04343965576121844,0.011213031896728365,s-3f9a22347a7b118b5e38,s-8ddaf91e831a3aeac86b
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P04_step_2x,adaptation_index,exceeds,0.018206269147133136,0.1287328723591699,0.11052660321203675,0.01,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P04_step_2x,firing_regime,categorical,tonic,adapting,,,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P04_step_2x,first_isi,exceeds,12.92999999998824,14.789999999986549,1.8599999999983083,0.5,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P04_step_2x,last_isi,exceeds,28.06999999997447,89.66999999991845,61.599999999943975,0.5633999999994876,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P04_step_2x,mean_frequency,exceeds,44.38974193423394,20.173944230276078,24.21579770395786,2.205646454927178,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P04_step_2x,spike_count,exceeds,22.0,9.0,13.0,0.5,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P05_long_step,adaptation_index,definedness,0.021450084876352596,,,0.01,r-a71c890435a70aeaf61b,r-7cf6aeec272788ae6bde
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P05_long_step,burst_count,definedness,1.0,,,0.5,r-a71c890435a70aeaf61b,r-7cf6aeec272788ae6bde
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P05_long_step,first_isi,exceeds,21.019999999980882,29.809999999972888,8.789999999992006,0.5999999999994543,r-a71c890435a70aeaf61b,r-7cf6aeec272788ae6bde
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P05_long_step,first_spike_latency,exceeds,16.58999999985707,17.739999999856025,1.149999999998954,0.5,r-a71c890435a70aeaf61b,r-7cf6aeec272788ae6bde
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P05_long_step,last_isi,exceeds,77.97000000170192,29.809999999972888,48.16000000172903,1.5626000000341083,r-a71c890435a70aeaf61b,r-7cf6aeec272788ae6bde
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P05_long_step,mean_frequency,exceeds,14.734349834088421,42.06098843337952,27.3266385992911,0.7347054591137143,r-a71c890435a70aeaf61b,r-7cf6aeec272788ae6bde
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P05_long_step,spike_count,exceeds,29.0,2.0,27.0,0.5,r-a71c890435a70aeaf61b,r-7cf6aeec272788ae6bde
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P06_ramp,first_spike_latency,exceeds,381.6399999995251,434.36999999947716,52.72999999995204,7.633999999990501,r-2c42dd73d53f21fe7690,r-881eb79a8f6ce80c72ad
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P06_ramp,mean_frequency,exceeds,30.358227079570092,16.03929627589254,14.318930803677553,1.5144478323219088,r-2c42dd73d53f21fe7690,r-881eb79a8f6ce80c72ad
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P06_ramp,spike_count,exceeds,30.0,16.0,14.0,0.5,r-2c42dd73d53f21fe7690,r-881eb79a8f6ce80c72ad
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P07_hyperpolarizing_step,baseline_voltage,exceeds,-70.5764428838094,-71.08610297648111,0.5096600926717088,0.5,r-13ae588754662eb409bf,r-30cee6eaed6d659d2047
m-duplicate_conductance-4e2ab48a04,pospischil2008_rs,2,P09_short_pulse,ahp_depth,exceeds,-1.3990133539835625,-2.5561241963704475,1.157110842386885,0.5,r-fa41d650658e23c878d5,r-dbcab50abd13b5146278
